name,invasive
1260,2.17859314944e-06
1261,3.13479553427e-09
1262,2.15928736225e-07
1263,4.61619720227e-08
1264,1.39109872642e-14
1265,3.02958056864e-07
1266,1.5115105001e-10
1267,0.000589548959397
1268,1.0
1269,1.0
127,0.81902962923
1270,1.0
1271,3.82360171303e-10
1272,8.18516923573e-07
1273,1.0
1274,1.0
1275,1.0
1276,0.580855250359
1277,1.99897817765e-06
1278,1.04017487956e-07
1279,1.0
128,1.0
1280,1.07331532551e-09
1281,8.62985516381e-11
1282,1.61977649071e-08
1283,2.6274179013e-11
1284,1.0
1285,4.27441847251e-07
1286,0.99999165535
1287,2.66450314257e-07
1288,1.0
1289,7.35968855303e-11
129,1.8102375634e-06
1290,2.31897367975e-09
1291,0.640063643456
1292,5.35307478344e-08
1293,0.999999880791
1294,1.01679165088e-09
1295,1.0
1296,1.0
1297,1.40957870376e-10
1298,1.00697195027e-09
1299,7.23896519048e-05
13,9.73634839418e-10
130,2.22472039013e-07
1300,1.98212731561e-07
1301,0.999996542931
1302,0.999999880791
1303,7.31696647716e-12
1304,1.0
1305,1.0
1306,0.99997985363
1307,1.0
1308,2.08910559962e-08
1309,1.20102705559e-09
131,1.75424120243e-05
1310,8.99468318494e-07
1311,1.0813336988e-12
1312,1.19439151902e-08
1313,0.00138635630719
1314,5.87700554888e-08
1315,5.47859500821e-13
1316,0.994969427586
1317,1.0
1318,1.0
1319,4.03783140257e-08
132,2.03796403753e-07
1320,0.999978542328
1321,1.0
1322,1.0
1323,1.0
1324,1.0
1325,1.79759679364e-11
1326,1.0
1327,1.90347981821e-09
1328,4.05576884077e-06
1329,9.61468415994e-09
133,1.33183145068e-10
1330,5.53273649118e-10
1331,1.0
1332,1.0
1333,1.0
1334,6.17718720619e-09
1335,0.994347989559
1336,7.10305325669e-09
1337,1.0
1338,4.85710464904e-11
1339,9.02666652536e-09
134,1.0
1340,3.48440849507e-08
1341,2.20146262109e-06
1342,1.0
1343,9.39120582188e-06
1344,1.0
1345,1.0
1346,2.73471669061e-05
1347,1.0
1348,3.44636186256e-09
1349,1.0
135,0.98902285099
1350,0.999999880791
1351,1.0
1352,0.999997854233
1353,0.000228476186749
1354,2.73009209195e-06
1355,0.999999761581
1356,1.0
1357,1.31566307328e-13
1358,1.0
1359,0.999999284744
136,6.18315993961e-07
1360,1.0
1361,7.11337369216e-12
1362,2.76439191538e-08
1363,1.0
1364,0.00475444179028
1365,1.04981828786e-10
1366,9.03685091203e-08
1367,1.0
1368,1.0
1369,4.93464047402e-10
137,0.999647378922
1370,1.20133521186e-11
1371,1.0
1372,0.970823466778
1373,3.6204188536e-09
1374,0.854213833809
1375,0.999996066093
1376,1.0
1377,1.13884962047e-05
1378,2.24230518597e-08
1379,4.73573447124e-09
138,3.61791222758e-07
1380,1.0
1381,1.0
1382,1.39660283338e-09
1383,2.61283494183e-05
1384,1.0
1385,2.54033693636e-07
1386,3.29880549543e-07
1387,2.40064608192e-08
1388,0.998784840107
1389,1.0
139,0.999920845032
1390,1.0
1391,3.58116416521e-08
1392,1.0
1393,1.605422284e-07
1394,0.999999761581
1395,1.87827708942e-07
1396,3.42005925802e-08
1397,2.67974442636e-08
1398,0.000481520750327
1399,1.04659889644e-07
14,1.0
140,1.0
1400,0.999926924706
1401,2.06450287976e-08
1402,1.0
1403,1.09642302182e-10
1404,1.0
1405,1.0
1406,9.07309763345e-13
1407,3.9037686278e-11
1408,0.00027436754317
1409,1.0
141,1.0
1410,1.61990669767e-07
1411,1.0
1412,0.999999284744
1413,3.06888492396e-09
1414,5.67372704374e-10
1415,2.63875327838e-11
1416,1.71616903799e-07
1417,1.0
1418,1.0
1419,4.97005503419e-09
142,0.487405210733
1420,4.17671515152e-08
1421,1.0
1422,1.0
1423,1.73692359324e-13
1424,1.87602982038e-08
1425,1.0
1426,1.0
1427,0.999065577984
1428,0.999999880791
1429,1.32843363046e-11
143,4.44273950961e-09
1430,1.0
1431,0.000180947841727
1432,2.53339385381e-06
1433,1.0
1434,1.0
1435,1.94902611383e-07
1436,2.80106392589e-14
1437,1.10504713019e-11
1438,0.00012751018221
1439,2.66782596015e-08
144,3.22223603355e-09
1440,1.03069965007e-06
1441,1.0
1442,0.000110513232357
1443,1.69752775037e-06
1444,1.0
1445,1.39463236337e-05
1446,1.0
1447,0.999999403954
1448,2.72192610282e-05
1449,1.16985129353e-05
145,9.16016290375e-07
1450,1.0
1451,5.62153545616e-05
1452,1.0
1453,2.53251304476e-12
1454,0.0227569174021
1455,1.73951275428e-06
1456,0.0243283677846
1457,1.0
1458,0.999995589256
1459,0.989197075367
146,1.0
1460,1.0
1461,2.08565786863e-08
1462,1.0
1463,4.12338595197e-05
1464,1.0
1465,1.0
1466,1.0
1467,1.0
1468,1.0
1469,1.0
147,1.0
1470,7.58060241424e-06
1471,1.0
1472,7.61161356166e-10
1473,1.0
1474,6.10411632351e-08
1475,6.37428942962e-10
1476,1.89900373204e-10
1477,9.01319907598e-08
1478,6.83566057091e-08
1479,1.0
148,1.0
1480,1.0
1481,5.48819940605e-08
1482,0.999947309494
1483,0.000307834910927
1484,0.0025246439036
1485,6.78260767017e-06
1486,1.8283716372e-06
1487,1.0
1488,9.70178443822e-05
1489,1.0
149,1.02749524444e-08
1490,3.99624298097e-08
1491,1.0
1492,1.58192904109e-06
1493,1.0
1494,1.0
1495,0.0114294644445
1496,4.86607350009e-14
1497,1.0
1498,1.88036410691e-05
1499,1.0
15,8.68018474875e-08
150,1.11508134069e-05
1500,1.0
1501,1.52790935459e-08
1502,8.00922771305e-06
1503,4.7725617236e-08
1504,3.1184299587e-06
1505,1.0
1506,1.0
1507,0.000190112914424
1508,0.000181321243872
1509,1.0
151,6.7100430897e-05
1510,1.0
1511,1.0
1512,8.39089651095e-08
1513,9.4070329304e-10
1514,1.0
1515,9.8377255199e-05
1516,1.0
1517,1.0
1518,0.999996066093
1519,4.32634442404e-06
152,3.11407916342e-06
1520,1.95548590341e-12
1521,4.91731488861e-10
1522,1.03225294978e-08
1523,1.0
1524,0.999269783497
1525,1.0
1526,5.98229644311e-06
1527,4.04488810091e-06
1528,1.0
1529,7.88015377777e-13
153,1.08962262824e-10
1530,0.999999284744
1531,1.0
154,1.0
155,0.999999880791
156,1.0
157,2.6669302617e-12
158,3.13020791509e-06
159,3.37832102559e-06
16,3.34642172675e-05
160,1.0
161,1.0
162,3.90151535612e-06
163,5.18468512567e-09
164,0.000235791376326
165,0.999999880791
166,4.35918176556e-11
167,3.04715641608e-10
168,1.0
169,1.0
17,2.37232143263e-06
170,4.68612706754e-05
171,0.00660309568048
172,8.37641275786e-11
173,1.0
174,3.85055626273e-10
175,1.0
176,2.44455922171e-09
177,2.68180500029e-08
178,1.15214353613e-08
179,1.0
18,6.44733999522e-09
180,1.0
181,0.999999165535
182,1.0
183,3.57751126501e-08
184,3.38787613146e-05
185,7.81616438239e-12
186,0.005719775334
187,1.0
188,4.02280875278e-09
189,8.67012150962e-09
19,3.53390605596e-05
190,0.999982595444
191,2.55024595192e-11
192,1.0
193,1.0
194,6.15288375805e-12
195,1.60306230096e-12
196,3.88910393667e-06
197,1.94710883079e-05
198,0.979635179043
199,2.83758282649e-07
2,2.12547170975e-08
20,3.97026724386e-06
200,1.0
201,0.0155496113002
202,1.0
203,1.0
204,1.0
205,2.33219140021e-17
206,1.08108224595e-08
207,7.40644391044e-05
208,1.55521739931e-09
209,1.0
21,1.0
210,1.0
211,0.999999284744
212,1.58375243586e-07
213,2.59146133885e-07
214,0.999995708466
215,2.85408835454e-10
216,0.999771535397
217,0.000321525119944
218,2.8899196991e-07
219,5.90863136196e-09
22,1.45276146668e-08
220,1.0
221,1.0
222,1.0
223,1.0
224,9.93020847773e-08
225,1.0
226,1.7909199812e-07
227,1.0
228,1.0
229,1.0
23,1.0
230,1.94621338778e-06
231,0.999996542931
232,1.0
233,4.11539667766e-06
234,1.0
235,1.70796532473e-08
236,1.0
237,1.0
238,1.3327646764e-09
239,1.0
24,1.0
240,4.33182829884e-12
241,1.71615079125e-06
242,1.0054221633e-07
243,5.15786702238e-09
244,1.0
245,1.0
246,1.74656597665e-05
247,1.37823447099e-10
248,1.0
249,1.0
25,1.0
250,3.09683279021e-09
251,4.76632733282e-09
252,9.28302881675e-07
253,1.0
254,3.380434066e-07
255,2.12581108272e-09
256,7.22187223801e-07
257,1.61910970742e-11
258,1.0
259,0.999999880791
26,0.999999880791
260,1.74555367494e-07
261,1.0
262,2.89753302241e-06
263,8.13385781839e-07
264,1.0
265,2.79185813357e-10
266,0.0142701379955
267,1.0
268,1.0
269,5.44622453162e-05
27,1.0
270,2.35661112846e-09
271,1.0
272,2.84444889864e-09
273,0.999999523163
274,5.095558849e-13
275,3.02728626672e-14
276,1.0
277,2.35195907194e-09
278,0.999999761581
279,4.10830189312e-11
28,1.13151002457e-10
280,1.0
281,1.0
282,0.213974758983
283,8.21788580652e-06
284,8.41737346491e-09
285,1.0
286,4.1552368657e-08
287,1.52571715262e-07
288,4.95687899615e-08
289,0.000368746725144
29,7.41358197054e-10
290,4.75445290776e-12
291,1.0
292,1.08953579492e-09
293,4.73600857731e-06
294,4.59336624292e-10
295,5.99114993727e-11
296,7.91884602336e-09
297,5.06839114678e-06
298,2.21857501259e-08
299,2.5190374231e-09
3,5.06234210107e-09
30,2.47940752131e-12
300,1.63937610154e-08
301,1.38053053433e-07
302,0.999999523163
303,5.5877622799e-05
304,1.0
305,1.0
306,1.0
307,8.18236640043e-06
308,1.2734841448e-07
309,1.04977129212e-08
31,4.08186028381e-12
310,3.1797353639e-10
311,0.986485719681
312,1.0
313,1.0
314,1.0
315,2.24906685276e-07
316,3.94093740397e-06
317,6.66884636402e-09
318,0.999951004982
319,1.0
32,2.56562878581e-11
320,4.56983389086e-06
321,1.0
322,0.99999666214
323,1.0
324,8.27790822e-11
325,2.25626095585e-08
326,7.00064265402e-05
327,1.0
328,3.02444192357e-07
329,0.999996423721
33,1.0
330,0.995802223682
331,5.39584384118e-11
332,0.999795734882
333,1.0
334,8.08966138521e-09
335,3.81763783253e-07
336,1.0
337,1.24952104219e-09
338,1.59405351496e-06
339,0.0798261165619
34,1.0
340,5.63798153053e-07
341,8.03998545962e-07
342,3.60587023351e-07
343,1.0
344,1.15064802131e-08
345,1.0
346,0.000997565686703
347,1.03610625501e-06
348,1.0
349,1.0
35,2.39115327538e-09
350,2.92793089329e-07
351,1.04583705252e-06
352,1.0
353,3.09043777236e-08
354,6.75707951814e-08
355,1.0
356,3.40611339134e-09
357,1.0
358,1.77045640157e-05
359,2.41618653973e-08
36,1.0
360,1.41942575738e-06
361,4.2310238646e-11
362,3.8630842969e-10
363,0.999999880791
364,0.999883294106
365,0.00222378363833
366,7.94027187112e-07
367,3.44485862058e-08
368,2.03675676858e-06
369,1.0
37,3.42438993828e-10
370,1.0
371,1.0
372,1.0
373,1.33963622417e-08
374,4.78453792141e-08
375,0.955764353275
376,0.999981284142
377,1.75556973403e-08
378,3.72657996195e-05
379,4.98407892735e-08
38,1.04339842322e-10
380,1.0
381,1.0
382,2.60726475132e-11
383,2.05130956665e-09
384,1.0
385,1.31742615395e-06
386,1.0
387,3.39718553732e-06
388,1.0
389,4.11052025751e-11
39,0.999999880791
390,1.0
391,4.41980846517e-05
392,6.80306839058e-05
393,0.000261353474343
394,0.940336048603
395,1.0
396,5.11763289524e-08
397,1.0
398,2.59717053419e-10
399,2.37163078509e-07
4,8.14165124208e-10
40,9.40923519654e-11
400,1.29560660866e-07
401,1.0
402,1.06553832424e-08
403,0.999885439873
404,4.28577129341e-09
405,9.67032249832e-08
406,0.999912858009
407,0.471069514751
408,1.0
409,2.2165097846e-07
41,1.0
410,6.70705047057e-09
411,5.07816766913e-05
412,1.19860542327e-05
413,1.0
414,5.42965006289e-09
415,7.993808393e-10
416,5.14564408149e-06
417,9.97726345986e-10
418,1.0
419,1.0
42,3.28254373017e-07
420,0.999999523163
421,0.000372340844478
422,2.33520495385e-07
423,2.46144878702e-07
424,4.95564589365e-10
425,1.0
426,7.8855705965e-08
427,1.64741003061e-08
428,1.0
429,0.000463371281512
43,1.08978790436e-08
430,1.79501697062e-07
431,2.23450369319e-09
432,1.91721795773e-07
433,0.000194741267478
434,0.972747445107
435,0.999999642372
436,4.16551550197e-11
437,3.5910176166e-07
438,1.0
439,1.0
44,1.25820242829e-05
440,0.999999642372
441,0.999998807907
442,0.999999880791
443,1.04884307461e-07
444,2.50810882479e-11
445,0.999998927116
446,0.999905228615
447,1.96544753805e-08
448,3.73377988581e-05
449,3.61837741991e-08
45,0.999930262566
450,1.0
451,1.69244667632e-05
452,4.95333773998e-11
453,1.15975992698e-10
454,1.0
455,1.0
456,8.32495850034e-09
457,0.000828990130685
458,0.999999880791
459,1.94298735323e-07
46,7.3467316497e-07
460,1.4478048968e-11
461,1.0
462,8.1311810618e-09
463,9.35995046802e-07
464,1.0
465,5.92928761645e-10
466,1.27615876977e-07
467,8.27806104553e-07
468,1.0
469,1.0
47,3.70282941731e-06
470,1.0
471,4.86077283313e-07
472,5.35714752914e-05
473,1.92864586523e-08
474,2.97101994326e-15
475,1.0
476,7.40382022357e-09
477,1.14847819077e-06
478,4.82444351135e-09
479,1.0
48,0.999996542931
480,6.84186318711e-10
481,0.999637007713
482,4.89306484219e-10
483,0.999998450279
484,3.92766985602e-10
485,1.0
486,1.0
487,4.75070260908e-11
488,1.0
489,3.47719222304e-08
49,1.49256015902e-06
490,1.58049573429e-08
491,1.0
492,4.68374540541e-11
493,1.76709857858e-09
494,1.0
495,3.09242480512e-08
496,1.0
497,5.66419267045e-09
498,2.37001831493e-08
499,1.0
5,0.99999666214
50,1.0
500,3.53602251646e-11
501,1.0
502,1.0
503,1.25096076754e-14
504,0.999995112419
505,6.55558523022e-08
506,0.166994780302
507,1.0
508,1.0
509,3.45398839738e-13
51,1.0
510,1.0
511,1.26553545421e-10
512,8.13717724668e-06
513,1.0
514,2.49641123745e-11
515,1.0
516,1.0
517,1.84826611481e-12
518,1.0
519,4.83381772938e-05
52,1.0
520,1.0
521,6.15459505582e-09
522,1.13680120872e-10
523,0.000103151382064
524,1.0
525,9.02632027282e-13
526,1.0
527,0.999999880791
528,1.0
529,1.05744885071e-10
53,2.26441559947e-10
530,0.9986577034
531,3.68229073899e-08
532,5.84843951046e-10
533,1.0
534,2.53844092014e-13
535,0.999940156937
536,3.15419606522e-06
537,6.35756378098e-12
538,4.42965392722e-06
539,4.95523691524e-11
54,3.14544263347e-06
540,1.02750950109e-11
541,0.00195075722877
542,4.58726781005e-08
543,6.31811928997e-07
544,3.31641594187e-08
545,1.0
546,0.00110666838009
547,1.0
548,1.05021022989e-07
549,0.00140469521284
55,1.0
550,1.0
551,2.14589790382e-10
552,1.0
553,0.00661150831729
554,1.0
555,0.999938368797
556,6.27289846307e-05
557,0.999999284744
558,7.14372838662e-10
559,1.0
56,1.21766996486e-08
560,2.79133701042e-07
561,7.6579134145e-08
562,8.80127290492e-11
563,0.00014542095596
564,9.00077012922e-10
565,2.4418400244e-06
566,1.0
567,1.0
568,1.01189543784e-05
569,0.999952316284
57,4.480016913e-10
570,1.92685326028e-10
571,1.96517191409e-10
572,1.0
573,2.41574149573e-10
574,6.90715467044e-08
575,1.0
576,1.0
577,1.0
578,8.13805467459e-09
579,1.0
58,1.0
580,2.40246915695e-08
581,1.0
582,0.999999880791
583,7.32837361284e-06
584,9.49769082825e-12
585,2.33270966419e-05
586,1.7008605635e-10
587,3.14506723953e-05
588,0.000209475838346
589,6.55278427075e-08
59,1.60641482755e-11
590,0.999998688698
591,4.30528075412e-08
592,9.12714881451e-09
593,0.00227941409685
594,1.0
595,0.000753377971705
596,1.81382677056e-06
597,1.13373186394e-08
598,3.79922335014e-06
599,1.0
6,3.39289885076e-09
60,3.86862503837e-12
600,1.26747096374e-07
601,5.75529242042e-08
602,3.8133274316e-09
603,0.999990105629
604,1.0
605,1.3433203776e-06
606,4.24329846282e-05
607,3.53602558789e-06
608,2.1373176666e-12
609,1.0
61,9.71288494078e-10
610,3.80530451594e-07
611,1.35141033297e-06
612,0.999999284744
613,1.0
614,1.0
615,0.999997735023
616,3.22610867443e-05
617,1.0
618,1.0
619,1.0
62,3.00435033296e-07
620,6.87006291855e-08
621,6.01737046964e-05
622,0.999999761581
623,1.55466262086e-09
624,4.20495166464e-10
625,2.85318537863e-06
626,6.81023857396e-06
627,0.0482878945768
628,1.0
629,8.38451299501e-08
63,1.0
630,5.29914723213e-10
631,1.0
632,9.65528397501e-06
633,1.0
634,7.45886252068e-12
635,1.0
636,4.60267962632e-10
637,4.14664754089e-07
638,1.19548549264e-05
639,0.769531190395
64,1.0
640,2.03571204338e-08
641,1.0
642,1.0
643,1.0
644,1.53761519576e-12
645,1.0
646,0.999999880791
647,0.999986290932
648,1.0
649,0.00718072289601
65,6.91564946464e-06
650,2.08950606817e-10
651,6.49020194032e-06
652,1.0
653,1.0
654,7.13171320967e-05
655,1.53093804994e-11
656,1.0
657,2.27847795031e-06
658,1.33649658007e-09
659,1.22336596409e-09
66,1.00156072325e-09
660,4.7047035423e-07
661,6.79418280924e-06
662,1.0
663,1.0
664,1.0
665,1.0
666,1.08830880505e-12
667,1.0
668,1.0
669,3.83307051379e-05
67,1.27263358272e-12
670,2.7915362466e-08
671,0.999998569489
672,1.0
673,1.39820727441e-07
674,3.81366990041e-05
675,1.0
676,4.20746164309e-06
677,1.26030474945e-08
678,0.999999880791
679,1.0
68,1.0
680,1.0
681,4.71891689813e-05
682,3.50555522111e-11
683,9.3207557228e-09
684,1.0
685,1.28537822747e-11
686,1.2571919894e-10
687,1.14940106044e-10
688,0.999534368515
689,0.000192093211808
69,9.29735399779e-09
690,8.68096705631e-11
691,1.0
692,7.34276142111e-08
693,1.0
694,1.21737491554e-06
695,1.93783489522e-06
696,1.0
697,3.40599122239e-08
698,6.00871130629e-09
699,5.98572441612e-11
7,7.90774390413e-11
70,1.0
700,0.999999403954
701,1.0
702,8.57608817295e-10
703,9.36433361409e-11
704,0.954739451408
705,1.04251394843e-12
706,1.0
707,0.99999332428
708,1.0
709,1.0
71,1.85751559911e-07
710,0.999990463257
711,0.00121724500787
712,4.97543295452e-09
713,1.0
714,1.0
715,1.0
716,1.86845472427e-09
717,1.0
718,3.81755747014e-08
719,2.9141186686e-10
72,1.33730500238e-05
720,7.39040558528e-07
721,1.0
722,1.0
723,0.999999880791
724,9.41117850317e-10
725,3.6435601064e-11
726,3.34984129324e-09
727,0.999995231628
728,2.33474423794e-07
729,2.10474866702e-11
73,5.47042233734e-08
730,7.64164553857e-08
731,1.66905600452e-08
732,1.0
733,0.998535275459
734,2.32134175349e-06
735,2.34576655203e-05
736,3.88782063965e-05
737,1.56120227857e-10
738,1.0
739,1.90350237972e-06
74,0.00637433445081
740,7.42935344533e-06
741,0.999999284744
742,7.73835329149e-10
743,1.0
744,1.0
745,0.976748347282
746,0.999999880791
747,4.83457870359e-06
748,0.999999642372
749,1.0
75,1.16606657663e-09
750,1.80003798325e-13
751,1.0
752,8.68359967265e-11
753,2.92537083624e-06
754,4.17655580259e-12
755,5.7410864257e-11
756,1.42809369663e-07
757,2.54323850868e-07
758,1.0
759,0.999999880791
76,3.10754944621e-06
760,2.1048931842e-07
761,2.96871316592e-12
762,1.0
763,2.2949049594e-07
764,1.0
765,0.999819099903
766,4.09314759864e-09
767,5.07645880887e-09
768,1.0
769,8.98589496501e-06
77,1.0
770,1.0
771,1.0
772,1.0
773,1.0
774,5.91933524419e-09
775,1.02376480626e-08
776,1.19433494206e-07
777,1.0
778,1.27554108076e-06
779,1.0
78,1.0
780,1.0
781,3.33822818277e-08
782,5.5184204939e-06
783,1.0
784,1.0
785,1.0
786,8.34614013456e-08
787,1.0
788,8.15668255161e-10
789,1.77630461451e-08
79,7.42295451346e-05
790,1.0
791,6.13662414253e-05
792,1.72575369106e-07
793,5.48924072863e-10
794,1.47697951647e-08
795,0.00251443847083
796,1.0
797,1.0
798,3.26935076234e-11
799,0.999998211861
8,1.0
80,8.75025065739e-08
800,1.0
801,1.07782796577e-10
802,1.0
803,1.42451845875e-08
804,0.0575301349163
805,1.0
806,1.0
807,4.20625922981e-10
808,3.38325207849e-08
809,1.0
81,2.34174694924e-06
810,1.0
811,1.0
812,0.00172337656841
813,1.0
814,0.993924796581
815,9.32415602506e-08
816,1.0
817,1.0
818,0.999999880791
819,0.999998569489
82,0.0504506416619
820,0.0671648457646
821,1.51881693e-07
822,1.82571838536e-07
823,1.0
824,1.0
825,2.88133019666e-08
826,0.00280822557397
827,0.26142424345
828,1.0
829,1.0
83,4.0933621076e-11
830,0.00409109005705
831,1.0
832,1.02986199124e-07
833,0.999998927116
834,1.88118292499e-07
835,1.35856919314e-06
836,3.45341476304e-07
837,0.999934315681
838,2.90076277452e-05
839,3.57616735704e-12
84,2.80384114364e-12
840,0.000650023983326
841,7.67274160873e-11
842,1.0
843,1.06686020018e-08
844,1.0
845,0.0146556925029
846,4.11737444139e-09
847,1.19265164411e-09
848,1.0
849,7.22350268489e-09
85,1.0
850,0.000154899331392
851,1.0
852,3.00934777098e-10
853,1.0
854,0.99950003624
855,1.0
856,3.77656647288e-07
857,0.999823629856
858,0.999999761581
859,0.999999403954
86,4.00005406576e-09
860,2.9477271255e-06
861,7.47211927887e-08
862,1.0
863,2.57865190179e-06
864,3.94195981412e-10
865,1.20841730222e-06
866,1.0
867,1.0
868,7.76486217546e-07
869,1.0
87,1.0
870,2.90540810965e-06
871,4.23800794805e-12
872,6.21647541266e-06
873,0.999986052513
874,1.0
875,1.0
876,1.0
877,3.7031497313e-10
878,7.00514917185e-08
879,1.0
88,0.00028632892645
880,0.999983906746
881,9.1782713374e-11
882,1.0
883,2.25546595289e-11
884,1.0
