name,invasive
1232,4.70590657642e-06
1233,2.65023277279e-06
1234,1.0
1235,5.0821883633e-05
1236,1.0
1237,0.999994039536
1238,0.000552329933271
1239,1.81447630894e-05
124,1.0
1240,2.51087058132e-05
1241,6.95510289006e-06
1242,4.04410238843e-05
1243,7.13299050403e-06
1244,1.0
1245,0.700251400471
1246,8.30786575534e-06
1247,4.25556345363e-06
1248,1.0
1249,0.000158990413183
125,1.0
1250,4.68156031275e-06
1251,9.54783172347e-06
1252,4.49998515251e-06
1253,1.0
1254,0.00926560070366
1255,1.0
1256,3.07919181068e-05
1257,1.00630904853e-05
1258,1.0
1259,7.20868638382e-06
126,4.48233186034e-05
1260,1.45470148709e-05
1261,1.42996104842e-05
1262,5.07624736201e-06
1263,5.2398668231e-06
1264,4.16511875301e-06
1265,6.14703458268e-06
1266,3.85204793929e-06
1267,0.00142496405169
1268,1.0
1269,1.0
127,0.00068801274756
1270,1.0
1271,0.000492262828629
1272,2.51011192631e-06
1273,1.0
1274,1.0
1275,1.0
1276,1.0
1277,2.3048298317e-05
1278,5.65899108551e-06
1279,1.0
128,1.0
1280,0.000181752067874
1281,8.93219657883e-06
1282,1.52445750246e-06
1283,1.31235156005e-05
1284,1.0
1285,2.90495381705e-06
1286,1.0
1287,3.13867076329e-06
1288,1.0
1289,0.000383143138606
129,2.39466567109e-06
1290,2.78730658465e-06
1291,0.0244062747806
1292,2.50558423431e-05
1293,1.0
1294,5.8701272792e-05
1295,1.0
1296,1.0
1297,1.07765172288e-05
1298,4.71439625471e-06
1299,0.750683128834
13,2.26666215895e-05
130,0.0110259177163
1300,5.09463916387e-07
1301,0.998643100262
1302,0.999999284744
1303,1.04715518319e-05
1304,1.0
1305,1.0
1306,1.0
1307,1.0
1308,6.0568232584e-05
1309,0.00124834198505
131,3.03717888528e-06
1310,2.95218815154e-05
1311,3.06322522192e-06
1312,9.84738744592e-06
1313,4.8970527132e-05
1314,1.54680383275e-05
1315,6.54340510664e-08
1316,0.99211615324
1317,1.0
1318,1.0
1319,1.31182487166e-05
132,0.000972241396084
1320,0.999972105026
1321,1.0
1322,1.0
1323,1.0
1324,1.0
1325,1.14392878459e-06
1326,0.999993085861
1327,6.88985119268e-06
1328,0.0763068422675
1329,2.58885279436e-06
133,1.0057392501e-05
1330,8.9483710326e-06
1331,1.0
1332,1.0
1333,1.0
1334,4.4281373448e-06
1335,0.9991710186
1336,4.28172279499e-06
1337,1.0
1338,2.32348770624e-06
1339,3.27537381963e-05
134,1.0
1340,1.08829763121e-05
1341,0.000300763407722
1342,1.0
1343,0.000528722244781
1344,1.0
1345,1.0
1346,3.45304397342e-05
1347,1.0
1348,2.22706034947e-06
1349,1.0
135,0.843555033207
1350,1.0
1351,1.0
1352,1.0
1353,0.00346778077073
1354,2.18723880607e-06
1355,1.0
1356,1.0
1357,0.000558919273317
1358,1.0
1359,1.0
136,1.54972876771e-05
1360,0.999999642372
1361,7.74385443947e-06
1362,1.88148032976e-06
1363,1.0
1364,0.315307468176
1365,1.52651500684e-05
1366,1.41788757446e-06
1367,0.999999403954
1368,1.0
1369,1.8896802203e-06
137,0.811798214912
1370,3.39588186762e-05
1371,1.0
1372,1.0
1373,4.2978048441e-05
1374,0.999999761581
1375,1.0
1376,1.0
1377,6.77923139847e-07
1378,4.07881680076e-06
1379,1.55076668307e-05
138,1.31059050545e-05
1380,1.0
1381,1.0
1382,3.50908408109e-06
1383,6.49215144222e-06
1384,1.0
1385,5.028571195e-07
1386,1.73501666723e-05
1387,3.67137636204e-06
1388,1.0
1389,1.0
139,1.0
1390,1.0
1391,1.64828111338e-06
1392,1.0
1393,2.76174250757e-05
1394,1.0
1395,3.23371341437e-06
1396,1.6795402189e-05
1397,1.67494490597e-05
1398,8.42389272293e-05
1399,2.75923275694e-06
14,1.0
140,1.0
1400,1.0
1401,4.12081681134e-06
1402,1.0
1403,1.09088989575e-06
1404,1.0
1405,1.0
1406,1.54046938405e-05
1407,1.5413363144e-05
1408,0.0220534410328
1409,1.0
141,1.0
1410,4.883458314e-05
1411,1.0
1412,1.0
1413,1.33331914185e-05
1414,3.30882215849e-07
1415,2.28142221204e-06
1416,1.45826879816e-06
1417,1.0
1418,1.0
1419,1.68744315943e-06
142,0.000121449891594
1420,3.04508489535e-06
1421,1.0
1422,1.0
1423,7.74417094362e-06
1424,2.23520855798e-05
1425,1.0
1426,1.0
1427,0.988349080086
1428,1.0
1429,9.50558842305e-07
143,2.1198052309e-06
1430,1.0
1431,5.04651370647e-06
1432,2.52450827247e-05
1433,1.0
1434,1.0
1435,7.14349589543e-05
1436,3.87437421523e-06
1437,3.09395863951e-06
1438,2.89469926429e-06
1439,1.6509084162e-05
144,1.30489831918e-06
1440,1.37362767418e-05
1441,1.0
1442,6.53569213682e-06
1443,3.88465196011e-06
1444,1.0
1445,5.02814327774e-06
1446,1.0
1447,0.993822216988
1448,2.1503615244e-06
1449,1.18425405162e-05
145,0.00010043146176
1450,1.0
1451,0.000223103867029
1452,1.0
1453,5.11778807777e-06
1454,8.06144016678e-05
1455,7.12413248039e-06
1456,6.78095193507e-06
1457,1.0
1458,1.0
1459,0.998988807201
146,1.0
1460,1.0
1461,1.91344097402e-05
1462,1.0
1463,1.13376302124e-06
1464,1.0
1465,1.0
1466,1.0
1467,1.0
1468,0.999975919724
1469,1.0
147,1.0
1470,4.66866804345e-05
1471,1.0
1472,1.86158877113e-06
1473,1.0
1474,8.99187853065e-06
1475,1.50111573021e-05
1476,6.00803059569e-06
1477,7.83694777056e-05
1478,0.00011067817104
1479,1.0
148,1.0
1480,1.0
1481,2.32493657677e-05
1482,1.0
1483,5.12903746142e-08
1484,0.979479908943
1485,1.93680607481e-05
1486,4.80500093545e-05
1487,1.0
1488,3.18546540257e-06
1489,1.0
149,0.534973144531
1490,1.68184506038e-05
1491,1.0
1492,5.40127330169e-05
1493,1.0
1494,1.0
1495,0.34197062254
1496,9.01251678442e-06
1497,1.0
1498,1.16648579933e-05
1499,1.0
15,0.000439998955699
150,0.00434465240687
1500,1.0
1501,1.06518962184e-06
1502,1.20456079458e-05
1503,5.19011791766e-06
1504,1.38399718708e-05
1505,1.0
1506,1.0
1507,1.64681532624e-05
1508,1.96405708266e-05
1509,1.0
151,5.26161311427e-05
1510,1.0
1511,1.0
1512,2.10752659768e-05
1513,7.71347060891e-07
1514,1.0
1515,2.85259902739e-05
1516,1.0
1517,1.0
1518,0.763388395309
1519,0.000923341547605
152,9.42070473684e-05
1520,2.15650197788e-06
1521,2.31945409723e-06
1522,7.07916206011e-06
1523,1.0
1524,1.0
1525,1.0
1526,9.81568700809e-06
1527,2.26832089538e-05
1528,1.0
1529,8.92152183951e-06
153,8.37963943923e-06
1530,1.0
1531,1.0
154,1.0
155,1.0
156,1.0
157,3.94919925384e-06
158,0.858007073402
159,5.14510929861e-06
16,4.10413558711e-05
160,1.0
161,0.999999880791
162,9.9167576991e-05
163,8.94339700608e-06
164,0.00446553668007
165,1.0
166,1.84331511264e-05
167,2.92856429951e-06
168,1.0
169,1.0
17,1.92120096472e-05
170,0.000360792386346
171,6.06170542596e-05
172,4.25516390123e-07
173,1.0
174,0.000511317630298
175,1.0
176,0.000109721506306
177,6.25071743343e-06
178,3.43545798387e-05
179,1.0
18,6.29790974926e-06
180,1.0
181,1.0
182,1.0
183,0.00141285883728
184,0.00315915583633
185,3.83746191801e-06
186,1.96190630959e-05
187,1.0
188,3.52219649358e-06
189,7.97283178144e-07
19,3.07995719595e-06
190,1.0
191,1.23919471662e-05
192,1.0
193,1.0
194,5.39127631782e-06
195,2.86020872409e-06
196,4.00106785037e-07
197,2.79904588751e-06
198,0.000152232780238
199,0.000114481517812
2,8.57589839143e-07
20,0.000145781523315
200,1.0
201,0.00365563901141
202,1.0
203,1.0
204,1.0
205,1.63396225616e-06
206,4.98981571582e-05
207,0.000677283969708
208,3.32015815729e-06
209,1.0
21,1.0
210,1.0
211,1.0
212,4.10117854699e-06
213,1.3797794054e-06
214,1.0
215,3.47663331013e-06
216,0.99996471405
217,0.00023626172333
218,9.32944676606e-05
219,8.10911842564e-06
22,8.72080272529e-05
220,1.0
221,1.0
222,1.0
223,1.0
224,4.5633969421e-06
225,1.0
226,9.59445060289e-07
227,1.0
228,1.0
229,1.0
23,1.0
230,6.42709846943e-06
231,1.0
232,1.0
233,0.00133582821582
234,1.0
235,8.37977495394e-06
236,1.0
237,1.0
238,4.25507641921e-06
239,1.0
24,0.999722778797
240,7.15668147677e-06
241,1.37323411309e-06
242,7.13216149961e-06
243,2.78407424048e-05
244,1.0
245,0.998732507229
246,1.51382664626e-06
247,5.18527485838e-06
248,1.0
249,1.0
25,1.0
250,5.27283054907e-06
251,2.21977666115e-06
252,0.000133891691803
253,1.0
254,3.49483320861e-06
255,1.47196687976e-05
256,2.80498643406e-05
257,3.49764741259e-06
258,1.0
259,1.0
26,1.0
260,3.93909976992e-06
261,1.0
262,2.9354146136e-06
263,5.86408896197e-06
264,1.0
265,1.44081900544e-06
266,2.19471712626e-06
267,1.0
268,1.0
269,7.77795230533e-06
27,1.0
270,1.30263799747e-06
271,1.0
272,0.000126984043163
273,1.0
274,2.16193825509e-06
275,8.02298018243e-05
276,1.0
277,4.59809643871e-06
278,1.0
279,1.29073930566e-06
28,4.07039260608e-06
280,1.0
281,1.0
282,2.63479414571e-05
283,4.06199296776e-06
284,2.5804008601e-06
285,1.0
286,4.72896772408e-06
287,2.11275073525e-05
288,4.61621584691e-06
289,1.13671330837e-06
29,1.10868950287e-05
290,2.14060437429e-05
291,1.0
292,3.69525906763e-07
293,0.00284423190169
294,9.87073235592e-06
295,7.07001447608e-07
296,3.06501533487e-05
297,0.0247900020331
298,5.76854654355e-06
299,0.000149209226947
3,2.37449912674e-05
30,4.30932141171e-06
300,3.5397067677e-06
301,5.72041471969e-06
302,0.999998450279
303,1.81115537998e-05
304,1.0
305,1.0
306,1.0
307,1.46641004903e-05
308,1.62449250638e-05
309,7.34650768663e-07
31,2.86505996883e-06
310,3.22538221553e-06
311,0.999994635582
312,1.0
313,1.0
314,1.0
315,1.58063380695e-06
316,1.11521749204e-05
317,4.36919617641e-06
318,1.0
319,1.0
32,6.5732033363e-06
320,0.00416139652953
321,1.0
322,1.0
323,1.0
324,1.10964365376e-05
325,2.7785858947e-06
326,0.0558682754636
327,1.0
328,7.28472230094e-07
329,1.0
33,1.0
330,1.0
331,5.97044163442e-06
332,0.0172562208027
333,1.0
334,0.000170367304236
335,2.46275085374e-05
336,1.0
337,5.16692671226e-06
338,0.000564944697544
339,0.978340089321
34,1.0
340,2.40884764935e-05
341,6.31976172372e-06
342,3.65284904547e-05
343,1.0
344,1.70620023709e-05
345,1.0
346,0.00311699626036
347,2.75568504549e-06
348,1.0
349,1.0
35,4.03173798986e-05
350,2.80425615529e-06
351,4.32937349615e-06
352,1.0
353,3.71276178157e-06
354,1.21047514767e-05
355,1.0
356,1.61211846716e-05
357,1.0
358,7.8400980783e-06
359,0.00211616558954
36,1.0
360,1.01758960227e-05
361,1.1353609807e-05
362,2.57302644968e-06
363,1.0
364,0.999958872795
365,0.90376663208
366,1.0431535884e-06
367,6.41683436697e-06
368,1.39574297009e-06
369,1.0
37,4.1306334424e-06
370,1.0
371,1.0
372,1.0
373,2.30428304349e-06
374,3.35650611305e-06
375,0.246929362416
376,0.99999499321
377,1.86574209238e-06
378,4.70626619062e-05
379,1.02735702967e-05
38,8.26292307465e-06
380,1.0
381,1.0
382,2.75231286651e-06
383,1.47649996052e-06
384,1.0
385,0.0549167655408
386,1.0
387,0.0337476618588
388,1.0
389,3.67819984604e-06
39,0.999999761581
390,1.0
391,0.000118080788525
392,0.99363553524
393,4.50802144769e-06
394,0.00212984229438
395,0.999999046326
396,5.11979396833e-06
397,1.0
398,1.30535427161e-05
399,8.52752236824e-06
4,4.32585284216e-06
40,1.0258835573e-05
400,0.00339159928262
401,1.0
402,1.50732421389e-05
403,1.0
404,7.74317741161e-05
405,2.34800681937e-05
406,1.0
407,0.997630357742
408,1.0
409,1.36667688366e-06
41,1.0
410,1.66531681316e-05
411,1.12910709049e-06
412,0.442097216845
413,1.0
414,3.75144679765e-07
415,3.51235285052e-05
416,0.000239938381128
417,2.06401455216e-06
418,1.0
419,0.999782621861
42,7.32686771698e-07
420,1.0
421,2.33629634749e-05
422,7.45700235711e-05
423,1.25477290567e-05
424,5.77270702706e-06
425,1.0
426,7.32880744181e-06
427,6.4285454755e-06
428,1.0
429,0.0100672310218
43,6.02177487963e-06
430,2.16336575249e-05
431,3.12582255901e-06
432,5.43427540833e-06
433,8.5460851551e-06
434,1.0
435,1.0
436,4.49417393611e-06
437,5.48663422251e-07
438,1.0
439,1.0
44,5.39778966413e-06
440,1.0
441,1.0
442,1.0
443,4.07686866311e-06
444,2.31375342992e-05
445,0.998471558094
446,0.999411821365
447,2.11205247069e-06
448,2.09748804991e-06
449,3.13742566505e-05
45,1.0
450,1.0
451,1.4549666048e-05
452,5.18765864399e-06
453,9.90005173662e-06
454,1.0
455,1.0
456,3.18231968777e-06
457,0.956220090389
458,1.0
459,8.92112984729e-06
46,6.3021943788e-05
460,4.12590497945e-06
461,1.0
462,6.14335976934e-06
463,0.0131108341739
464,1.0
465,3.53975406142e-06
466,9.70727001004e-07
467,5.49087098989e-06
468,1.0
469,1.0
47,3.61115125997e-05
470,1.0
471,7.61732678711e-07
472,0.184940308332
473,2.45569644903e-05
474,1.53021574079e-05
475,1.0
476,8.92475727596e-05
477,0.000161406002007
478,5.89147703067e-06
479,1.0
48,1.0
480,2.29710167332e-06
481,0.990842103958
482,8.03527109383e-06
483,0.983062386513
484,3.00796455122e-06
485,1.0
486,0.999921321869
487,2.22265339289e-06
488,1.0
489,5.55605083719e-06
49,3.85958628613e-06
490,2.26866686717e-05
491,1.0
492,3.37985488841e-06
493,1.36654773542e-06
494,1.0
495,8.30858698464e-06
496,1.0
497,3.2983647543e-05
498,8.59333067638e-06
499,0.999999761581
5,1.0
50,1.0
500,8.69895484357e-06
501,1.0
502,1.0
503,0.00326348072849
504,1.0
505,7.48302113607e-07
506,0.00961865112185
507,1.0
508,1.0
509,2.13914677261e-06
51,1.0
510,1.0
511,0.000668415916152
512,6.04407214269e-05
513,1.0
514,1.95263100977e-06
515,1.0
516,1.0
517,1.20375225379e-05
518,1.0
519,6.24026961304e-06
52,1.0
520,1.0
521,0.00101929740049
522,6.64418621454e-05
523,0.268779724836
524,1.0
525,1.92931074707e-05
526,1.0
527,1.0
528,1.0
529,4.62062052975e-06
53,1.46889442476e-05
530,0.974342405796
531,3.47309082827e-06
532,4.66394067189e-06
533,1.0
534,3.81339123123e-06
535,0.999128758907
536,7.60124794397e-06
537,9.73432065621e-07
538,8.01552414487e-06
539,0.000131329376018
54,2.92474305752e-06
540,1.73080377408e-06
541,0.000288687908323
542,3.67470420315e-06
543,8.53572885262e-07
544,7.16288354852e-07
545,1.0
546,0.00213542347774
547,1.0
548,1.21711138945e-06
549,2.84465932054e-06
55,1.0
550,0.999987363815
551,2.93264452011e-06
552,1.0
553,2.11759797821e-05
554,1.0
555,0.999366939068
556,3.99676491725e-06
557,0.999999761581
558,1.64859247889e-05
559,1.0
56,3.19198534271e-06
560,9.59138196777e-06
561,2.86695672003e-06
562,2.55944360106e-06
563,0.00174419465475
564,7.08305924491e-06
565,1.52409729708e-05
566,1.0
567,1.0
568,3.10911127599e-06
569,1.0
57,4.88307196065e-05
570,0.000124176440295
571,6.30488057141e-06
572,1.0
573,0.00717595778406
574,9.05587057787e-06
575,1.0
576,1.0
577,1.0
578,3.00848978441e-06
579,1.0
58,1.0
580,1.00686775113e-05
581,1.0
582,1.0
583,7.1576719165e-06
584,2.54183510151e-06
585,0.000550363445655
586,8.25959796202e-06
587,0.000391794281313
588,2.04736033993e-06
589,1.47181517605e-05
59,1.25792284962e-05
590,1.0
591,7.36629499443e-06
592,2.32044067161e-06
593,3.81492964152e-06
594,1.0
595,0.613992989063
596,5.03815635966e-06
597,4.22919983976e-05
598,0.000340834289091
599,1.0
6,1.12655043267e-05
60,2.10398429772e-05
600,6.16685747445e-06
601,0.000113462003355
602,1.67670586961e-05
603,1.0
604,1.0
605,0.313540220261
606,1.17826430142e-05
607,0.000257419917034
608,1.28176307044e-05
609,1.0
61,3.68291293853e-05
610,0.000151614498463
611,3.05962203129e-06
612,1.0
613,1.0
614,1.0
615,1.0
616,3.70568232029e-05
617,1.0
618,1.0
619,1.0
62,1.90169339476e-06
620,9.14037991606e-06
621,8.24796461529e-06
622,1.0
623,1.3447173842e-05
624,1.43731385833e-05
625,0.000104817983811
626,0.00015381166304
627,9.74688737188e-05
628,1.0
629,9.36861852097e-06
63,1.0
630,2.07527264138e-05
631,1.0
632,4.49102153652e-05
633,1.0
634,7.3252299444e-06
635,1.0
636,4.58536214865e-06
637,3.78419190383e-06
638,1.60469135153e-05
639,0.0175697449595
64,1.0
640,0.000477590889204
641,1.0
642,1.0
643,1.0
644,0.000224675633945
645,1.0
646,0.952692508698
647,1.0
648,1.0
649,0.000681480800267
65,5.8681343944e-05
650,2.91731635116e-06
651,1.29547761389e-05
652,1.0
653,1.0
654,1.23238387459e-05
655,1.23764527871e-06
656,1.0
657,2.12797203858e-06
658,0.000158542316058
659,3.46836736753e-06
66,1.77147171598e-06
660,8.82078238646e-05
661,4.24102336183e-06
662,1.0
663,1.0
664,1.0
665,1.0
666,1.08851736513e-06
667,1.0
668,1.0
669,1.17941208373e-05
67,2.91938704322e-06
670,0.000582775333896
671,0.999856472015
672,1.0
673,3.46794004145e-05
674,1.14395897981e-05
675,1.0
676,6.29344322078e-06
677,1.02834610516e-05
678,1.0
679,1.0
68,1.0
680,1.0
681,0.224343523383
682,2.46436911766e-06
683,4.17526007368e-06
684,1.0
685,6.3057828811e-05
686,1.91927188098e-06
687,4.15516888097e-06
688,0.104275226593
689,3.11612575388e-06
69,1.26141310375e-06
690,5.77625951337e-06
691,1.0
692,0.000157063652296
693,1.0
694,3.13858981826e-05
695,5.75538069825e-06
696,1.0
697,3.18061611324e-05
698,6.74389002597e-06
699,2.7762521313e-06
7,3.68427686226e-06
70,1.0
700,1.0
701,1.0
702,1.21191442304e-05
703,3.98879092245e-05
704,0.908757030964
705,4.2647779992e-06
706,1.0
707,1.0
708,1.0
709,1.0
71,4.36981690655e-06
710,0.999897003174
711,0.0757673233747
712,6.08668233326e-06
713,1.0
714,1.0
715,1.0
716,4.72524425277e-06
717,1.0
718,6.14181362835e-06
719,5.14644898431e-06
72,1.21308339658e-05
720,1.24889220388e-05
721,1.0
722,1.0
723,1.0
724,1.08236790766e-05
725,0.00257531646639
726,7.38344306228e-06
727,0.999999880791
728,2.38174948208e-06
729,4.45574460173e-06
73,3.46492242898e-06
730,4.80902053823e-06
731,6.15446060692e-06
732,1.0
733,0.999686598778
734,0.994846820831
735,0.00204138201661
736,7.66534503782e-06
737,1.54119231865e-06
738,1.0
739,1.53371161105e-06
74,0.00201185722835
740,1.14901367851e-05
741,1.0
742,2.63390802502e-06
743,1.0
744,1.0
745,0.137245476246
746,1.0
747,3.20396770803e-06
748,1.0
749,1.0
75,1.93494524865e-05
750,1.18428192764e-06
751,1.0
752,1.05620974864e-05
753,1.99724217964e-06
754,1.14834756459e-05
755,8.78793252923e-06
756,0.000159913455718
757,6.2238486862e-06
758,1.0
759,1.0
76,0.000600172963459
760,2.02621754397e-06
761,4.07109519074e-06
762,1.0
763,6.56555712339e-05
764,1.0
765,0.996040225029
766,2.26551856031e-06
767,1.1650442957e-06
768,1.0
769,3.71475607608e-06
77,1.0
770,1.0
771,1.0
772,1.0
773,1.0
774,6.53422785035e-06
775,5.38099666301e-05
776,0.000683292630129
777,1.0
778,9.13632720767e-06
779,1.0
78,1.0
780,1.0
781,2.38147026721e-06
782,1.17142317322e-05
783,1.0
784,1.0
785,1.0
786,6.46175521979e-06
787,1.0
788,1.21524990391e-05
789,8.83353422978e-05
79,0.00266678957269
790,1.0
791,0.00455787219107
792,1.46510146806e-05
793,6.07515949014e-06
794,9.45904139371e-06
795,0.0773813426495
796,1.0
797,1.0
798,3.35857157552e-06
799,1.0
8,1.0
80,7.42537167753e-06
800,1.0
801,3.76594994123e-06
802,1.0
803,3.35577278747e-05
804,0.999987483025
805,1.0
806,1.0
807,9.99994153972e-06
808,8.47051160235e-06
809,1.0
81,2.81756598497e-07
810,1.0
811,1.0
812,0.687245965004
813,1.0
814,0.999885439873
815,3.00472493109e-06
816,1.0
817,1.0
818,1.0
819,0.697825551033
82,1.93624855456e-05
820,0.0016436848091
821,6.41347241981e-07
822,4.224085842e-06
823,1.0
824,1.0
825,6.32076853435e-06
826,0.785891115665
827,1.0
828,1.0
829,1.0
83,1.24651596707e-05
830,2.23077277042e-05
831,1.0
832,1.56059275014e-06
833,1.0
834,7.83254165526e-07
835,0.000435847789049
836,1.2691689335e-05
837,0.999633431435
838,4.60240835309e-06
839,1.2650761164e-05
84,8.64160199399e-07
840,3.86308856832e-05
841,3.79255584448e-06
842,1.0
843,3.24163920595e-06
844,1.0
845,0.00731696095318
846,9.43332622683e-07
847,2.2658882699e-06
848,1.0
849,2.19538492274e-06
85,1.0
850,0.00327585358173
851,1.0
852,1.24756725199e-05
853,1.0
854,1.1487836673e-05
855,1.0
856,1.72689487954e-05
857,1.0
858,1.0
859,1.0
86,4.96676375406e-06
860,6.74553461977e-07
861,0.000107947089418
862,1.0
863,1.90973014469e-06
864,4.48543960374e-06
865,9.47963144426e-06
866,1.0
867,1.0
868,3.65437500705e-07
869,1.0
87,1.0
870,1.12564725896e-06
871,2.80023432424e-05
872,8.13432925497e-05
873,0.539714574814
874,1.0
875,1.0
876,1.0
877,5.88821421843e-06
878,1.09281136247e-05
879,1.0
88,8.64054163685e-06
880,1.0
881,9.83720951808e-07
882,1.0
883,0.000114189446322
884,1.0
885,6.26275436844e-07
886,2.63919482677e-05
887,1.0
888,4.44312900072e-06
889,1.0
89,1.0
890,1.0
891,1.0
892,1.0
893,1.0
894,0.999999880791
895,3.66895437764e-06
896,1.0
897,1.92366456986e-07
898,7.69402504375e-06
899,2.48481296694e-06
9,1.0
90,0.000799704808742
900,1.0
901,0.999999880791
902,0.000845377566293
903,0.0258852690458
904,1.0
905,5.93290167217e-07
906,1.2633411643e-05
907,1.80316728802e-05
908,1.44718114825e-05
909,1.0
91,0.918565452099
910,1.39705718993e-06
911,1.0
912,1.16267301564e-05
913,9.37816639635e-06
914,1.0
915,1.0
916,1.0
917,1.0
918,1.0
919,1.0
92,2.2101943614e-05
920,1.0
921,1.0
